s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol
 2.025E+03, 8.561E+02, 7.304E+02, 9.799E+02, 7.873E+02, 8.317E+02, 8.707E+02, 7.459E+02, 1.002E+03, 8.026E+02, 8.522E+02, 2.798E+02, 1.217E+02, 5.845E+01, 2.320E+02, 9.902E+01, 4.876E+01, 8.501E+02, 7.272E+02, 9.968E+02, 7.893E+02, 8.378E+02, 8.770E+02, 8.719E+02, 1.001E+03, 9.885E+02, 9.107E+02, 7.518E+02, 7.500E+02, 8.038E+02, 7.984E+02, 8.437E+02, 7.839E+02, 7.305E+02, 1.027E+03, 1.012E+03, 8.140E+02, 8.124E+02, 1.001E+03, 1.055E+03, 9.787E+02, 8.456E+02, 7.118E+02, 4.979E+02, 3.574E+02, 3.675E+02, 2.686E-03, 1.524E-02, 6.879E-02, 2.039E-01
 2.040E+03, 8.519E+02, 7.315E+02, 9.793E+02, 7.892E+02, 8.327E+02, 8.641E+02, 7.441E+02, 9.910E+02, 7.965E+02, 8.526E+02, 2.818E+02, 1.230E+02, 5.916E+01, 2.339E+02, 1.002E+02, 4.934E+01, 8.522E+02, 7.278E+02, 9.855E+02, 7.927E+02, 8.309E+02, 8.731E+02, 8.768E+02, 9.885E+02, 9.880E+02, 9.128E+02, 7.507E+02, 7.518E+02, 8.049E+02, 8.013E+02, 8.470E+02, 7.863E+02, 7.313E+02, 1.015E+03, 1.007E+03, 8.124E+02, 8.113E+02, 1.030E+03, 1.077E+03, 1.039E+03, 8.214E+02, 6.796E+02, 4.779E+02, 3.604E+02, 3.710E+02, 1.417E-03, 2.172E-02, 6.719E-02, 2.057E-01
 2.055E+03, 8.614E+02, 7.337E+02, 9.685E+02, 7.913E+02, 8.352E+02, 8.734E+02, 7.496E+02, 9.835E+02, 8.080E+02, 8.579E+02, 2.838E+02, 1.244E+02, 5.987E+01, 2.357E+02, 1.013E+02, 4.993E+01, 8.569E+02, 7.307E+02, 9.965E+02, 7.960E+02, 8.366E+02, 8.716E+02, 8.719E+02, 1.009E+03, 9.726E+02, 9.139E+02, 7.538E+02, 7.531E+02, 8.091E+02, 8.038E+02, 8.479E+02, 7.909E+02, 7.339E+02, 1.036E+03, 1.001E+03, 8.260E+02, 8.184E+02, 1.047E+03, 1.083E+03, 1.024E+03, 9.008E+02, 6.986E+02, 4.959E+02, 3.652E+02, 3.716E+02, 7.312E-03, 1.042E-02, 3.645E-02, 2.054E-01
 2.070E+03, 8.504E+02, 7.362E+02, 9.696E+02, 7.999E+02, 8.392E+02, 8.550E+02, 7.511E+02, 9.863E+02, 8.148E+02, 8.630E+02, 2.857E+02, 1.257E+02, 6.059E+01, 2.376E+02, 1.025E+02, 5.052E+01, 8.635E+02, 7.320E+02, 1.008E+03, 8.040E+02, 8.444E+02, 8.814E+02, 8.638E+02, 1.011E+03, 9.760E+02, 9.164E+02, 7.561E+02, 7.543E+02, 8.183E+02, 8.101E+02, 8.490E+02, 7.921E+02, 7.356E+02, 1.041E+03, 1.009E+03, 8.302E+02, 8.223E+02, 1.022E+03, 1.071E+03, 1.073E+03, 9.173E+02, 7.153E+02, 5.151E+02, 3.792E+02, 3.815E+02, 1.399E-03, 1.255E-02, 5.677E-02, 2.050E-01
 2.085E+03, 8.463E+02, 7.368E+02, 9.615E+02, 8.001E+02, 8.416E+02, 8.577E+02, 7.481E+02, 9.741E+02, 8.074E+02, 8.611E+02, 2.877E+02, 1.270E+02, 6.131E+01, 2.394E+02, 1.037E+02, 5.111E+01, 8.701E+02, 7.345E+02, 9.970E+02, 8.030E+02, 8.450E+02, 8.852E+02, 8.656E+02, 9.831E+02, 9.655E+02, 8.916E+02, 7.593E+02, 7.543E+02, 8.159E+02, 8.093E+02, 8.588E+02, 8.005E+02, 7.365E+02, 1.013E+03, 9.981E+02, 8.189E+02, 8.191E+02, 1.025E+03, 1.063E+03, 1.072E+03, 9.398E+02, 6.826E+02, 4.816E+02, 3.718E+02, 3.769E+02, 8.549E-04, 7.635E-03, 2.410E-02, 2.066E-01
 2.100E+03, 8.414E+02, 7.325E+02, 9.660E+02, 7.916E+02, 8.310E+02, 8.480E+02, 7.418E+02, 9.811E+02, 7.943E+02, 8.456E+02, 2.896E+02, 1.284E+02, 6.203E+01, 2.413E+02, 1.049E+02, 5.171E+01, 8.678E+02, 7.311E+02, 9.825E+02, 7.981E+02, 8.387E+02, 8.750E+02, 8.546E+02, 9.885E+02, 9.784E+02, 8.996E+02, 7.552E+02, 7.500E+02, 8.099E+02, 8.024E+02, 8.558E+02, 7.877E+02, 7.336E+02, 1.017E+03, 9.965E+02, 8.154E+02, 8.081E+02, 1.042E+03, 1.094E+03, 9.939E+02, 8.909E+02, 7.073E+02, 4.897E+02, 3.668E+02, 3.704E+02, 3.236E-04, 5.081E-03, 1.355E-02, 2.062E-01
 2.115E+03, 8.470E+02, 7.314E+02, 9.611E+02, 7.880E+02, 8.285E+02, 8.647E+02, 7.457E+02, 9.753E+02, 8.001E+02, 8.537E+02, 2.915E+02, 1.297E+02, 6.276E+01, 2.431E+02, 1.060E+02, 5.231E+01, 8.708E+02, 7.332E+02, 1.005E+03, 7.984E+02, 8.473E+02, 8.918E+02, 8.663E+02, 1.008E+03, 9.711E+02, 9.194E+02, 7.584E+02, 7.478E+02, 8.111E+02, 8.004E+02, 8.600E+02, 7.925E+02, 7.310E+02, 1.037E+03, 9.952E+02, 8.229E+02, 8.104E+02, 1.035E+03, 1.070E+03, 9.983E+02, 8.398E+02, 7.427E+02, 4.838E+02, 3.669E+02, 3.678E+02, 5.235E-04, 5.524E-03, 1.275E-02, 2.063E-01
 2.130E+03, 8.522E+02, 7.333E+02, 9.667E+02, 7.926E+02, 8.346E+02, 8.641E+02, 7.480E+02, 9.884E+02, 8.055E+02, 8.621E+02, 2.934E+02, 1.310E+02, 6.349E+01, 2.449E+02, 1.072E+02, 5.292E+01, 8.638E+02, 7.374E+02, 1.000E+03, 8.014E+02, 8.491E+02, 8.773E+02, 8.683E+02, 9.937E+02, 9.796E+02, 9.026E+02, 7.610E+02, 7.501E+02, 8.135E+02, 8.052E+02, 8.596E+02, 7.949E+02, 7.345E+02, 1.022E+03, 1.005E+03, 8.217E+02, 8.170E+02, 1.025E+03, 1.067E+03, 1.038E+03, 8.471E+02, 7.212E+02, 4.936E+02, 3.655E+02, 3.731E+02, 2.330E-03, 7.309E-03, 5.275E-02, 2.045E-01
 2.145E+03, 8.568E+02, 7.336E+02, 9.783E+02, 7.953E+02, 8.331E+02, 8.764E+02, 7.465E+02, 9.948E+02, 8.076E+02, 8.509E+02, 2.953E+02, 1.324E+02, 6.423E+01, 2.467E+02, 1.084E+02, 5.353E+01, 8.554E+02, 7.388E+02, 9.852E+02, 8.019E+02, 8.450E+02, 8.749E+02, 8.788E+02, 9.962E+02, 9.871E+02, 9.060E+02, 7.614E+02, 7.510E+02, 8.132E+02, 8.083E+02, 8.553E+02, 7.949E+02, 7.356E+02, 1.027E+03, 1.012E+03, 8.226E+02, 8.176E+02, 1.001E+03, 1.039E+03, 1.042E+03, 8.514E+02, 7.363E+02, 5.115E+02, 3.690E+02, 3.766E+02, 1.002E-02, 2.087E-02, 6.134E-02, 2.049E-01
 2.160E+03, 8.657E+02, 7.329E+02, 9.799E+02, 7.961E+02, 8.331E+02, 8.815E+02, 7.471E+02, 9.978E+02, 8.101E+02, 8.552E+02, 2.972E+02, 1.337E+02, 6.496E+01, 2.485E+02, 1.095E+02, 5.414E+01, 8.552E+02, 7.396E+02, 9.889E+02, 8.002E+02, 8.411E+02, 8.697E+02, 8.800E+02, 9.952E+02, 9.932E+02, 9.103E+02, 7.619E+02, 7.530E+02, 8.123E+02, 8.078E+02, 8.557E+02, 7.939E+02, 7.346E+02, 1.034E+03, 1.016E+03, 8.249E+02, 8.196E+02, 1.023E+03, 1.068E+03, 1.032E+03, 8.236E+02, 7.076E+02, 4.846E+02, 3.671E+02, 3.744E+02, 5.156E-03, 7.594E-03, 5.670E-02, 2.056E-01
 2.175E+03, 8.675E+02, 7.336E+02, 9.993E+02, 8.030E+02, 8.381E+02, 8.837E+02, 7.491E+02, 1.023E+03, 8.154E+02, 8.630E+02, 2.991E+02, 1.350E+02, 6.571E+01, 2.503E+02, 1.107E+02, 5.476E+01, 8.558E+02, 7.393E+02, 9.857E+02, 8.029E+02, 8.412E+02, 8.564E+02, 8.807E+02, 9.862E+02, 1.001E+03, 9.078E+02, 7.623E+02, 7.560E+02, 8.150E+02, 8.151E+02, 8.435E+02, 7.885E+02, 7.354E+02, 1.021E+03, 1.030E+03, 8.227E+02, 8.293E+02, 9.966E+02, 1.052E+03, 1.056E+03, 8.866E+02, 7.068E+02, 4.946E+02, 3.771E+02, 3.825E+02, 4.503E-03, 1.132E-02, 3.914E-02, 2.048E-01
 2.190E+03, 8.653E+02, 7.337E+02, 9.996E+02, 7.999E+02, 8.362E+02, 8.724E+02, 7.480E+02, 1.002E+03, 8.071E+02, 8.570E+02, 3.010E+02, 1.364E+02, 6.645E+01, 2.521E+02, 1.119E+02, 5.538E+01, 8.561E+02, 7.387E+02, 9.824E+02, 7.980E+02, 8.358E+02, 8.734E+02, 8.819E+02, 9.939E+02, 9.952E+02, 9.217E+02, 7.588E+02, 7.575E+02, 8.106E+02, 8.123E+02, 8.423E+02, 7.917E+02, 7.345E+02, 1.018E+03, 1.033E+03, 8.174E+02, 8.179E+02, 9.911E+02, 1.037E+03, 1.014E+03, 8.255E+02, 6.927E+02, 4.774E+02, 3.716E+02, 3.763E+02, 4.188E-03, 1.096E-02, 7.206E-02, 2.062E-01
 2.205E+03, 8.571E+02, 7.352E+02, 9.893E+02, 7.990E+02, 8.402E+02, 8.665E+02, 7.495E+02, 1.004E+03, 8.106E+02, 8.631E+02, 3.028E+02, 1.377E+02, 6.720E+01, 2.539E+02, 1.131E+02, 5.601E+01, 8.522E+02, 7.388E+02, 9.816E+02, 7.972E+02, 8.370E+02, 8.678E+02, 8.662E+02, 9.977E+02, 9.945E+02, 9.106E+02, 7.582E+02, 7.564E+02, 8.100E+02, 8.118E+02, 8.489E+02, 7.923E+02, 7.355E+02, 1.025E+03, 1.026E+03, 8.223E+02, 8.225E+02, 1.022E+03, 1.072E+03, 9.921E+02, 8.276E+02, 7.085E+02, 4.871E+02, 3.696E+02, 3.757E+02, 3.827E-03, 9.282E-03, 4.225E-02, 2.018E-01
 2.220E+03, 8.578E+02, 7.346E+02, 1.009E+03, 8.020E+02, 8.362E+02, 8.785E+02, 7.487E+02, 1.028E+03, 8.127E+02, 8.555E+02, 3.046E+02, 1.390E+02, 6.795E+01, 2.557E+02, 1.143E+02, 5.664E+01, 8.442E+02, 7.361E+02, 9.734E+02, 7.969E+02, 8.327E+02, 8.583E+02, 8.859E+02, 9.732E+02, 1.015E+03, 9.121E+02, 7.548E+02, 7.544E+02, 8.099E+02, 8.157E+02, 8.431E+02, 7.910E+02, 7.362E+02, 9.963E+02, 1.041E+03, 8.174E+02, 8.260E+02, 1.039E+03, 1.075E+03, 1.043E+03, 8.927E+02, 7.207E+02, 5.086E+02, 3.731E+02, 3.787E+02, 1.239E-03, 1.215E-02, 3.088E-02, 2.059E-01
 2.235E+03, 8.706E+02, 7.369E+02, 1.001E+03, 8.003E+02, 8.364E+02, 8.843E+02, 7.521E+02, 1.009E+03, 8.101E+02, 8.616E+02, 3.065E+02, 1.403E+02, 6.871E+01, 2.574E+02, 1.154E+02, 5.727E+01, 8.475E+02, 7.375E+02, 9.626E+02, 7.967E+02, 8.350E+02, 8.652E+02, 8.825E+02, 9.762E+02, 9.967E+02, 9.120E+02, 7.578E+02, 7.579E+02, 8.074E+02, 8.144E+02, 8.502E+02, 7.946E+02, 7.389E+02, 1.004E+03, 1.034E+03, 8.160E+02, 8.259E+02, 1.056E+03, 1.084E+03, 1.024E+03, 8.279E+02, 6.797E+02, 4.822E+02, 3.659E+02, 3.747E+02, 8.119E-04, 8.494E-03, 4.196E-02, 2.062E-01
 2.250E+03, 8.621E+02, 7.363E+02, 1.001E+03, 8.018E+02, 8.414E+02, 8.687E+02, 7.498E+02, 1.023E+03, 8.166E+02, 8.698E+02, 3.083E+02, 1.417E+02, 6.947E+01, 2.592E+02, 1.166E+02, 5.791E+01, 8.435E+02, 7.384E+02, 9.735E+02, 7.980E+02, 8.342E+02, 8.528E+02, 8.718E+02, 9.969E+02, 1.006E+03, 9.059E+02, 7.567E+02, 7.570E+02, 8.080E+02, 8.157E+02, 8.422E+02, 7.893E+02, 7.377E+02, 1.025E+03, 1.031E+03, 8.243E+02, 8.279E+02, 1.017E+03, 1.072E+03, 1.027E+03, 8.220E+02, 7.494E+02, 4.837E+02, 3.710E+02, 3.836E+02, 7.321E-03, 1.748E-02, 9.345E-02, 2.043E-01
 2.265E+03, 8.670E+02, 7.366E+02, 1.020E+03, 8.065E+02, 8.469E+02, 8.867E+02, 7.529E+02, 1.039E+03, 8.189E+02, 8.730E+02, 3.101E+02, 1.430E+02, 7.023E+01, 2.609E+02, 1.178E+02, 5.855E+01, 8.436E+02, 7.416E+02, 9.783E+02, 8.035E+02, 8.342E+02, 8.728E+02, 8.897E+02, 9.865E+02, 1.015E+03, 9.222E+02, 7.592E+02, 7.600E+02, 8.142E+02, 8.211E+02, 8.409E+02, 7.951E+02, 7.370E+02, 1.020E+03, 1.036E+03, 8.249E+02, 8.300E+02, 1.065E+03, 1.090E+03, 1.086E+03, 9.572E+02, 7.985E+02, 4.971E+02, 3.831E+02, 3.855E+02, 3.103E-03, 1.202E-02, 2.488E-02, 2.044E-01
 2.280E+03, 8.700E+02, 7.358E+02, 1.022E+03, 8.044E+02, 8.446E+02, 8.811E+02, 7.497E+02, 1.034E+03, 8.129E+02, 8.702E+02, 3.119E+02, 1.443E+02, 7.099E+01, 2.627E+02, 1.190E+02, 5.919E+01, 8.558E+02, 7.430E+02, 9.669E+02, 7.990E+02, 8.281E+02, 8.773E+02, 8.871E+02, 9.665E+02, 1.020E+03, 9.008E+02, 7.599E+02, 7.579E+02, 8.084E+02, 8.192E+02, 8.489E+02, 8.029E+02, 7.371E+02, 9.933E+02, 1.036E+03, 8.142E+02, 8.261E+02, 1.038E+03, 1.089E+03, 1.024E+03, 8.437E+02, 7.080E+02, 4.689E+02, 3.722E+02, 3.748E+02, 3.954E-03, 1.297E-02, 3.413E-02, 2.033E-01
 2.295E+03, 8.630E+02, 7.366E+02, 1.030E+03, 8.036E+02, 8.533E+02, 8.736E+02, 7.536E+02, 1.048E+03, 8.182E+02, 8.844E+02, 3.137E+02, 1.457E+02, 7.176E+01, 2.644E+02, 1.201E+02, 5.984E+01, 8.523E+02, 7.389E+02, 9.546E+02, 7.953E+02, 8.290E+02, 8.616E+02, 8.740E+02, 9.667E+02, 1.033E+03, 9.117E+02, 7.570E+02, 7.592E+02, 8.036E+02, 8.204E+02, 8.473E+02, 7.914E+02, 7.382E+02, 9.846E+02, 1.047E+03, 8.139E+02, 8.329E+02, 1.055E+03, 1.112E+03, 1.016E+03, 9.122E+02, 7.895E+02, 4.660E+02, 3.695E+02, 3.735E+02, 3.292E-03, 1.250E-02, 9.263E-03, 2.042E-01
 2.310E+03, 8.573E+02, 7.404E+02, 1.024E+03, 8.074E+02, 8.514E+02, 8.656E+02, 7.578E+02, 1.026E+03, 8.203E+02, 8.728E+02, 3.155E+02, 1.470E+02, 7.253E+01, 2.661E+02, 1.213E+02, 6.049E+01, 8.538E+02, 7.386E+02, 9.653E+02, 7.979E+02, 8.363E+02, 8.720E+02, 8.691E+02, 9.900E+02, 1.015E+03, 9.029E+02, 7.579E+02, 7.639E+02, 8.075E+02, 8.242E+02, 8.483E+02, 7.912E+02, 7.422E+02, 1.009E+03, 1.041E+03, 8.206E+02, 8.336E+02, 1.030E+03, 1.080E+03, 1.095E+03, 9.319E+02, 8.076E+02, 4.928E+02, 3.778E+02, 3.843E+02, 1.261E-03, 2.449E-03, 1.021E-02, 2.055E-01
 2.325E+03, 8.550E+02, 7.452E+02, 1.004E+03, 8.100E+02, 8.531E+02, 8.682E+02, 7.634E+02, 1.020E+03, 8.247E+02, 8.805E+02, 3.172E+02, 1.483E+02, 7.330E+01, 2.678E+02, 1.225E+02, 6.114E+01, 8.641E+02, 7.432E+02, 9.835E+02, 8.044E+02, 8.467E+02, 8.776E+02, 8.696E+02, 9.977E+02, 1.002E+03, 9.013E+02, 7.631E+02, 7.659E+02, 8.145E+02, 8.241E+02, 8.552E+02, 7.954E+02, 7.473E+02, 1.025E+03, 1.032E+03, 8.316E+02, 8.357E+02, 1.038E+03, 1.071E+03, 1.056E+03, 9.440E+02, 7.576E+02, 4.820E+02, 3.805E+02, 3.866E+02, 5.570E-03, 5.491E-03, 1.816E-02, 2.044E-01
 2.340E+03, 8.540E+02, 7.492E+02, 1.014E+03, 8.128E+02, 8.551E+02, 8.684E+02, 7.665E+02, 1.025E+03, 8.247E+02, 8.776E+02, 3.190E+02, 1.496E+02, 7.408E+01, 2.695E+02, 1.237E+02, 6.180E+01, 8.659E+02, 7.462E+02, 9.900E+02, 8.099E+02, 8.469E+02, 8.840E+02, 8.681E+02, 9.978E+02, 1.014E+03, 9.147E+02, 7.662E+02, 7.701E+02, 8.201E+02, 8.262E+02, 8.560E+02, 7.937E+02, 7.506E+02, 1.033E+03, 1.043E+03, 8.329E+02, 8.371E+02, 1.005E+03, 1.036E+03, 1.044E+03, 9.120E+02, 8.196E+02, 4.948E+02, 3.843E+02, 3.877E+02, 2.405E-03, 1.124E-02, 2.634E-02, 2.034E-01
 2.355E+03, 8.565E+02, 7.509E+02, 1.008E+03, 8.109E+02, 8.509E+02, 8.695E+02, 7.644E+02, 1.019E+03, 8.186E+02, 8.663E+02, 3.207E+02, 1.509E+02, 7.485E+01, 2.712E+02, 1.249E+02, 6.246E+01, 8.734E+02, 7.470E+02, 9.829E+02, 8.119E+02, 8.438E+02, 8.849E+02, 8.830E+02, 9.880E+02, 9.982E+02, 9.081E+02, 7.671E+02, 7.702E+02, 8.206E+02, 8.250E+02, 8.614E+02, 7.971E+02, 7.521E+02, 1.031E+03, 1.033E+03, 8.322E+02, 8.319E+02, 1.057E+03, 1.082E+03, 1.065E+03, 9.068E+02, 7.142E+02, 4.839E+02, 3.832E+02, 3.843E+02, 1.345E-03, 1.321E-02, 3.008E-02, 2.056E-01
 2.370E+03, 8.525E+02, 7.500E+02, 9.892E+02, 8.059E+02, 8.457E+02, 8.630E+02, 7.630E+02, 1.001E+03, 8.157E+02, 8.659E+02, 3.225E+02, 1.523E+02, 7.563E+01, 2.728E+02, 1.261E+02, 6.312E+01, 8.745E+02, 7.461E+02, 9.921E+02, 8.079E+02, 8.423E+02, 8.867E+02, 8.688E+02, 1.016E+03, 1.002E+03, 9.204E+02, 7.676E+02, 7.677E+02, 8.188E+02, 8.189E+02, 8.617E+02, 7.928E+02, 7.506E+02, 1.040E+03, 1.022E+03, 8.314E+02, 8.266E+02, 1.032E+03, 1.086E+03, 1.009E+03, 8.441E+02, 6.940E+02, 4.952E+02, 3.765E+02, 3.808E+02, 2.478E-03, 1.668E-02, 2.280E-02, 2.062E-01
 2.385E+03, 8.518E+02, 7.486E+02, 9.901E+02, 8.093E+02, 8.482E+02, 8.666E+02, 7.612E+02, 1.003E+03, 8.249E+02, 8.744E+02, 3.242E+02, 1.536E+02, 7.642E+01, 2.745E+02, 1.272E+02, 6.379E+01, 8.682E+02, 7.474E+02, 1.008E+03, 8.133E+02, 8.480E+02, 8.735E+02, 8.618E+02, 1.020E+03, 9.948E+02, 9.069E+02, 7.703E+02, 7.675E+02, 8.261E+02, 8.212E+02, 8.592E+02, 7.911E+02, 7.500E+02, 1.062E+03, 1.031E+03, 8.429E+02, 8.338E+02, 1.047E+03, 1.090E+03, 1.041E+03, 8.381E+02, 6.994E+02, 5.091E+02, 3.851E+02, 3.918E+02, 1.485E-03, 1.006E-02, 6.573E-02, 2.053E-01
 2.400E+03, 8.530E+02, 7.479E+02, 9.853E+02, 8.147E+02, 8.543E+02, 8.723E+02, 7.636E+02, 1.002E+03, 8.298E+02, 8.810E+02, 3.259E+02, 1.549E+02, 7.720E+01, 2.762E+02, 1.284E+02, 6.446E+01, 8.697E+02, 7.510E+02, 1.016E+03, 8.191E+02, 8.523E+02, 8.840E+02, 8.717E+02, 1.013E+03, 9.940E+02, 9.175E+02, 7.745E+02, 7.663E+02, 8.314E+02, 8.246E+02, 8.552E+02, 7.927E+02, 7.507E+02, 1.042E+03, 1.026E+03, 8.436E+02, 8.375E+02, 1.036E+03, 1.044E+03, 1.049E+03, 8.870E+02, 7.172E+02, 5.105E+02, 3.910E+02, 3.944E+02, 9.277E-04, 6.148E-05, 5.551E-02, 2.063E-01
 2.415E+03, 8.525E+02, 7.484E+02, 9.924E+02, 8.153E+02, 8.562E+02, 8.638E+02, 7.608E+02, 1.016E+03, 8.252E+02, 8.713E+02, 3.276E+02, 1.562E+02, 7.799E+01, 2.778E+02, 1.296E+02, 6.513E+01, 8.686E+02, 7.501E+02, 1.012E+03, 8.160E+02, 8.514E+02, 8.761E+02, 8.658E+02, 1.016E+03, 9.969E+02, 9.086E+02, 7.743E+02, 7.665E+02, 8.281E+02, 8.250E+02, 8.526E+02, 7.953E+02, 7.502E+02, 1.037E+03, 1.031E+03, 8.355E+02, 8.334E+02, 1.017E+03, 1.045E+03, 1.040E+03, 8.980E+02, 7.167E+02, 5.273E+02, 3.894E+02, 3.930E+02, 1.783E-03, 5.833E-03, 5.513E-02, 2.050E-01
 2.430E+03, 8.462E+02, 7.465E+02, 9.822E+02, 8.124E+02, 8.460E+02, 8.615E+02, 7.621E+02, 9.888E+02, 8.202E+02, 8.618E+02, 3.293E+02, 1.575E+02, 7.878E+01, 2.794E+02, 1.308E+02, 6.580E+01, 8.749E+02, 7.482E+02, 1.020E+03, 8.123E+02, 8.567E+02, 9.005E+02, 8.687E+02, 1.027E+03, 9.861E+02, 9.291E+02, 7.737E+02, 7.653E+02, 8.273E+02, 8.200E+02, 8.578E+02, 7.982E+02, 7.470E+02, 1.043E+03, 1.010E+03, 8.365E+02, 8.268E+02, 1.017E+03, 1.039E+03, 1.021E+03, 8.807E+02, 7.367E+02, 5.191E+02, 3.853E+02, 3.922E+02, 3.182E-03, 7.753E-04, 7.185E-02, 2.064E-01
 2.445E+03, 8.472E+02, 7.492E+02, 9.694E+02, 8.123E+02, 8.435E+02, 8.628E+02, 7.662E+02, 9.809E+02, 8.230E+02, 8.625E+02, 3.310E+02, 1.588E+02, 7.957E+01, 2.810E+02, 1.319E+02, 6.648E+01, 8.827E+02, 7.508E+02, 1.036E+03, 8.145E+02, 8.599E+02, 9.040E+02, 8.696E+02, 1.039E+03, 9.776E+02, 9.232E+02, 7.774E+02, 7.671E+02, 8.301E+02, 8.191E+02, 8.690E+02, 8.033E+02, 7.490E+02, 1.046E+03, 1.001E+03, 8.422E+02, 8.302E+02, 1.043E+03, 1.077E+03, 1.035E+03, 9.187E+02, 7.826E+02, 5.174E+02, 3.873E+02, 3.916E+02, 3.610E-03, 2.937E-02, 5.639E-02, 2.058E-01
 2.460E+03, 8.496E+02, 7.532E+02, 9.680E+02, 8.109E+02, 8.444E+02, 8.667E+02, 7.711E+02, 9.892E+02, 8.235E+02, 8.657E+02, 3.326E+02, 1.601E+02, 8.036E+01, 2.827E+02, 1.331E+02, 6.716E+01, 8.868E+02, 7.544E+02, 1.044E+03, 8.193E+02, 8.635E+02, 9.044E+02, 8.707E+02, 1.037E+03, 9.778E+02, 9.209E+02, 7.802E+02, 7.714E+02, 8.342E+02, 8.199E+02, 8.705E+02, 8.069E+02, 7.522E+02, 1.052E+03, 9.997E+02, 8.491E+02, 8.345E+02, 1.036E+03, 1.088E+03, 1.058E+03, 9.427E+02, 7.844E+02, 5.222E+02, 3.912E+02, 3.962E+02, 5.403E-03, 1.970E-02, 4.713E-02, 2.053E-01
 2.475E+03, 8.542E+02, 7.566E+02, 9.719E+02, 8.141E+02, 8.509E+02, 8.702E+02, 7.742E+02, 9.875E+02, 8.285E+02, 8.814E+02, 3.343E+02, 1.614E+02, 8.116E+01, 2.843E+02, 1.343E+02, 6.784E+01, 8.862E+02, 7.603E+02, 1.050E+03, 8.270E+02, 8.704E+02, 9.056E+02, 8.715E+02, 1.035E+03, 9.744E+02, 9.197E+02, 7.868E+02, 7.742E+02, 8.420E+02, 8.225E+02, 8.727E+02, 8.123E+02, 7.550E+02, 1.064E+03, 9.968E+02, 8.574E+02, 8.347E+02, 1.040E+03, 1.078E+03, 1.083E+03, 9.246E+02, 8.005E+02, 5.142E+02, 3.982E+02, 4.028E+02, 1.243E-03, 1.391E-02, 5.182E-02, 2.060E-01
 2.490E+03, 8.570E+02, 7.601E+02, 9.756E+02, 8.143E+02, 8.614E+02, 8.713E+02, 7.777E+02, 9.967E+02, 8.253E+02, 8.864E+02, 3.359E+02, 1.627E+02, 8.196E+01, 2.858E+02, 1.355E+02, 6.852E+01, 8.867E+02, 7.652E+02, 1.039E+03, 8.276E+02, 8.736E+02, 9.004E+02, 8.727E+02, 1.023E+03, 9.966E+02, 9.186E+02, 7.888E+02, 7.766E+02, 8.418E+02, 8.240E+02, 8.787E+02, 8.195E+02, 7.577E+02, 1.049E+03, 1.017E+03, 8.508E+02, 8.381E+02, 1.023E+03, 1.066E+03, 1.042E+03, 8.820E+02, 8.134E+02, 5.036E+02, 3.959E+02, 4.022E+02, 6.547E-05, 1.228E-03, 1.259E-02, 2.025E-01
 2.505E+03, 8.597E+02, 7.641E+02, 9.936E+02, 8.181E+02, 8.686E+02, 8.789E+02, 7.816E+02, 1.018E+03, 8.349E+02, 8.949E+02, 3.375E+02, 1.640E+02, 8.276E+01, 2.874E+02, 1.366E+02, 6.921E+01, 8.923E+02, 7.673E+02, 1.042E+03, 8.314E+02, 8.767E+02, 9.096E+02, 8.766E+02, 1.038E+03, 1.010E+03, 9.269E+02, 7.915E+02, 7.802E+02, 8.453E+02, 8.288E+02, 8.854E+02, 8.215E+02, 7.624E+02, 1.060E+03, 1.028E+03, 8.597E+02, 8.463E+02, 1.016E+03, 1.070E+03, 1.066E+03, 9.177E+02, 7.782E+02, 5.207E+02, 3.973E+02, 4.009E+02, 5.304E-05, 1.392E-03, 6.074E-03, 2.023E-01
 2.520E+03, 8.703E+02, 7.667E+02, 1.005E+03, 8.298E+02, 8.704E+02, 8.870E+02, 7.826E+02, 1.028E+03, 8.476E+02, 8.917E+02, 3.391E+02, 1.653E+02, 8.356E+01, 2.890E+02, 1.378E+02, 6.990E+01, 8.923E+02, 7.704E+02, 1.040E+03, 8.393E+02, 8.767E+02, 9.086E+02, 8.883E+02, 1.029E+03, 1.012E+03, 9.289E+02, 7.947E+02, 7.837E+02, 8.530E+02, 8.396E+02, 8.840E+02, 8.209E+02, 7.672E+02, 1.066E+03, 1.043E+03, 8.688E+02, 8.554E+02, 1.020E+03, 1.064E+03, 1.062E+03, 9.701E+02, 8.448E+02, 5.322E+02, 4.096E+02, 4.105E+02, 1.756E-04, 1.615E-03, 2.591E-02, 1.949E-01
