s,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m
 1.08E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.73E-003, 2.40E+001, 3.53E+001, 3.53E+001, 3.53E+001, 3.53E+001, 3.53E+001, 3.53E+001, 3.53E+001, 6.40E+001, 1.27E+000, 6.41E+001, 2.10E+000, 2.10E+000, 2.10E+000, 2.10E+000, 2.10E+000, 2.10E+000, 2.10E+000, 2.42E+001, 3.06E-001, 2.43E+001, 2.32E+001, 2.32E+001, 2.32E+001, 2.32E+001, 2.32E+001, 2.32E+001, 2.32E+001, 4.14E+001, 2.58E-001, 4.27E+001, 1.10E+001, 1.10E+001, 1.10E+001, 1.10E+001, 1.10E+001, 1.10E+001, 1.10E+001, 2.99E+001, 3.10E-001, 3.04E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.73E-094, 5.92E+001, 5.97E+001, 5.14E+001, 4.57E+001, 3.27E+001, 2.94E+001, 2.66E+001, 1.97E-001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.05E-003, 4.48E+001, 4.13E+001, 2.99E+001, 2.51E+001, 2.41E+001, 2.40E+001, 2.41E+001, 1.32E-001, 2.95E+001, 2.59E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.08E-002, 3.50E+001, 2.90E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 8.71E-002
 1.09E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.63E-003, 2.40E+001, 3.54E+001, 3.54E+001, 3.54E+001, 3.54E+001, 3.54E+001, 3.54E+001, 3.54E+001, 6.47E+001, 8.87E-001, 6.47E+001, 4.61E+000, 4.61E+000, 4.61E+000, 4.61E+000, 4.61E+000, 4.61E+000, 4.61E+000, 2.45E+001, 2.73E-001, 2.47E+001, 2.43E+001, 2.43E+001, 2.43E+001, 2.43E+001, 2.43E+001, 2.43E+001, 2.43E+001, 4.21E+001, 2.84E-001, 4.35E+001, 1.09E+001, 1.09E+001, 1.09E+001, 1.09E+001, 1.09E+001, 1.09E+001, 1.09E+001, 3.01E+001, 2.84E-001, 3.06E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.05E-088, 6.07E+001, 6.06E+001, 5.17E+001, 4.59E+001, 3.28E+001, 2.95E+001, 2.66E+001, 2.00E-001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.58E-002, 4.52E+001, 4.18E+001, 3.02E+001, 2.51E+001, 2.41E+001, 2.41E+001, 2.41E+001, 1.30E-001, 2.98E+001, 2.60E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.53E-002, 3.57E+001, 2.93E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 9.52E-002
 1.10E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.39E-003, 2.40E+001, 3.83E+001, 3.83E+001, 3.83E+001, 3.83E+001, 3.83E+001, 3.83E+001, 3.83E+001, 6.58E+001, 1.26E+000, 6.58E+001, 5.34E+000, 5.34E+000, 5.34E+000, 5.34E+000, 5.34E+000, 5.34E+000, 5.34E+000, 2.47E+001, 2.98E-001, 2.51E+001, 2.51E+001, 2.51E+001, 2.51E+001, 2.51E+001, 2.51E+001, 2.51E+001, 2.51E+001, 4.27E+001, 2.32E-001, 4.42E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 3.03E+001, 3.24E-001, 3.08E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.27E-081, 6.21E+001, 6.17E+001, 5.29E+001, 4.65E+001, 3.30E+001, 2.95E+001, 2.66E+001, 2.17E-001, 2.45E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.16E-002, 4.54E+001, 4.27E+001, 3.01E+001, 2.50E+001, 2.41E+001, 2.41E+001, 2.41E+001, 1.31E-001, 2.99E+001, 2.61E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.93E-002, 3.62E+001, 2.96E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 9.46E-002
 1.11E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.68E-003, 2.40E+001, 4.12E+001, 4.12E+001, 4.12E+001, 4.12E+001, 4.12E+001, 4.12E+001, 4.12E+001, 6.78E+001, 1.40E+000, 6.79E+001, 6.52E+000, 6.52E+000, 6.52E+000, 6.52E+000, 6.52E+000, 6.52E+000, 6.52E+000, 2.50E+001, 3.42E-001, 2.55E+001, 2.54E+001, 2.54E+001, 2.54E+001, 2.54E+001, 2.54E+001, 2.54E+001, 2.54E+001, 4.33E+001, 1.97E-001, 4.47E+001, 1.20E+001, 1.20E+001, 1.20E+001, 1.20E+001, 1.20E+001, 1.20E+001, 1.20E+001, 3.06E+001, 3.02E-001, 3.11E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 8.53E-077, 6.35E+001, 6.31E+001, 5.44E+001, 4.74E+001, 3.35E+001, 2.95E+001, 2.66E+001, 2.18E-001, 2.48E+001, 2.47E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.19E-002, 4.56E+001, 4.30E+001, 2.99E+001, 2.50E+001, 2.41E+001, 2.41E+001, 2.41E+001, 1.36E-001, 2.99E+001, 2.62E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.20E-002, 3.66E+001, 2.99E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.02E-001
 1.12E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.28E-003, 2.40E+001, 3.72E+001, 3.72E+001, 3.72E+001, 3.72E+001, 3.72E+001, 3.72E+001, 3.72E+001, 6.83E+001, 8.19E-001, 6.82E+001, 7.99E+000, 7.99E+000, 7.99E+000, 7.99E+000, 7.99E+000, 7.99E+000, 7.99E+000, 2.54E+001, 3.49E-001, 2.60E+001, 2.56E+001, 2.56E+001, 2.56E+001, 2.56E+001, 2.56E+001, 2.56E+001, 2.56E+001, 4.37E+001, 2.46E-001, 4.51E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 3.09E+001, 3.24E-001, 3.14E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.28E-071, 6.53E+001, 6.45E+001, 5.59E+001, 4.77E+001, 3.41E+001, 2.95E+001, 2.66E+001, 2.23E-001, 2.50E+001, 2.51E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.51E-002, 4.59E+001, 4.38E+001, 3.03E+001, 2.50E+001, 2.41E+001, 2.41E+001, 2.41E+001, 1.44E-001, 3.01E+001, 2.64E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.11E-002, 3.69E+001, 3.00E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 9.17E-002
 1.13E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.22E-003, 2.40E+001, 4.19E+001, 4.19E+001, 4.19E+001, 4.19E+001, 4.19E+001, 4.19E+001, 4.19E+001, 6.95E+001, 9.22E-001, 6.94E+001, 8.36E+000, 8.36E+000, 8.36E+000, 8.36E+000, 8.36E+000, 8.36E+000, 8.36E+000, 2.58E+001, 3.35E-001, 2.64E+001, 2.74E+001, 2.74E+001, 2.74E+001, 2.74E+001, 2.74E+001, 2.74E+001, 2.74E+001, 4.45E+001, 2.78E-001, 4.60E+001, 1.34E+001, 1.34E+001, 1.34E+001, 1.34E+001, 1.34E+001, 1.34E+001, 1.34E+001, 3.12E+001, 3.24E-001, 3.18E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.05E-066, 6.62E+001, 6.54E+001, 5.65E+001, 4.73E+001, 3.48E+001, 2.96E+001, 2.66E+001, 2.17E-001, 2.54E+001, 2.54E+001, 2.46E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.09E-002, 4.66E+001, 4.45E+001, 3.11E+001, 2.49E+001, 2.41E+001, 2.41E+001, 2.41E+001, 1.60E-001, 3.04E+001, 2.65E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.57E-002, 3.72E+001, 3.00E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.05E-001
 1.14E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.44E-003, 2.40E+001, 3.86E+001, 3.86E+001, 3.86E+001, 3.86E+001, 3.86E+001, 3.86E+001, 3.86E+001, 7.00E+001, 1.09E+000, 6.98E+001, 8.63E+000, 8.63E+000, 8.63E+000, 8.63E+000, 8.63E+000, 8.63E+000, 8.63E+000, 2.61E+001, 3.33E-001, 2.68E+001, 2.75E+001, 2.75E+001, 2.75E+001, 2.75E+001, 2.75E+001, 2.75E+001, 2.75E+001, 4.51E+001, 2.55E-001, 4.65E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 3.16E+001, 3.45E-001, 3.22E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.41E-063, 6.69E+001, 6.71E+001, 5.64E+001, 4.69E+001, 3.54E+001, 2.97E+001, 2.67E+001, 2.19E-001, 2.58E+001, 2.57E+001, 2.49E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.17E-002, 4.75E+001, 4.55E+001, 3.15E+001, 2.49E+001, 2.41E+001, 2.41E+001, 2.41E+001, 1.73E-001, 3.07E+001, 2.66E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.17E-002, 3.81E+001, 3.04E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.16E-001
 1.15E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.92E-003, 2.40E+001, 3.70E+001, 3.70E+001, 3.70E+001, 3.70E+001, 3.70E+001, 3.70E+001, 3.70E+001, 7.00E+001, 9.49E-001, 6.96E+001, 9.00E+000, 9.00E+000, 9.00E+000, 9.00E+000, 9.00E+000, 9.00E+000, 9.00E+000, 2.64E+001, 3.35E-001, 2.71E+001, 2.77E+001, 2.77E+001, 2.77E+001, 2.77E+001, 2.77E+001, 2.77E+001, 2.77E+001, 4.56E+001, 2.46E-001, 4.70E+001, 1.52E+001, 1.52E+001, 1.52E+001, 1.52E+001, 1.52E+001, 1.52E+001, 1.52E+001, 3.21E+001, 3.95E-001, 3.27E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.35E-059, 6.72E+001, 6.81E+001, 5.66E+001, 4.65E+001, 3.61E+001, 2.98E+001, 2.68E+001, 2.15E-001, 2.62E+001, 2.61E+001, 2.51E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.16E-002, 4.88E+001, 4.70E+001, 3.17E+001, 2.48E+001, 2.41E+001, 2.41E+001, 2.41E+001, 1.85E-001, 3.09E+001, 2.67E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.15E-002, 3.89E+001, 3.08E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.07E-001
 1.16E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.16E-003, 2.40E+001, 3.77E+001, 3.77E+001, 3.77E+001, 3.77E+001, 3.77E+001, 3.77E+001, 3.77E+001, 6.97E+001, 1.06E+000, 6.89E+001, 9.47E+000, 9.47E+000, 9.47E+000, 9.47E+000, 9.47E+000, 9.47E+000, 9.47E+000, 2.67E+001, 3.40E-001, 2.75E+001, 2.92E+001, 2.92E+001, 2.92E+001, 2.92E+001, 2.92E+001, 2.92E+001, 2.92E+001, 4.64E+001, 1.80E-001, 4.78E+001, 1.65E+001, 1.65E+001, 1.65E+001, 1.65E+001, 1.65E+001, 1.65E+001, 1.65E+001, 3.26E+001, 3.27E-001, 3.33E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.41E-055, 6.76E+001, 6.87E+001, 5.77E+001, 4.67E+001, 3.69E+001, 2.99E+001, 2.69E+001, 2.21E-001, 2.64E+001, 2.64E+001, 2.54E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.29E-002, 5.00E+001, 4.80E+001, 3.18E+001, 2.49E+001, 2.41E+001, 2.41E+001, 2.41E+001, 1.87E-001, 3.12E+001, 2.69E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.81E-002, 3.92E+001, 3.10E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.09E-001
 1.17E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.90E-003, 2.40E+001, 3.89E+001, 3.89E+001, 3.89E+001, 3.89E+001, 3.89E+001, 3.89E+001, 3.89E+001, 7.03E+001, 1.07E+000, 6.96E+001, 1.04E+001, 1.04E+001, 1.04E+001, 1.04E+001, 1.04E+001, 1.04E+001, 1.04E+001, 2.71E+001, 3.63E-001, 2.79E+001, 2.98E+001, 2.98E+001, 2.98E+001, 2.98E+001, 2.98E+001, 2.98E+001, 2.98E+001, 4.68E+001, 1.68E-001, 4.83E+001, 1.61E+001, 1.61E+001, 1.61E+001, 1.61E+001, 1.61E+001, 1.61E+001, 1.61E+001, 3.29E+001, 3.04E-001, 3.36E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.44E-051, 6.78E+001, 7.02E+001, 6.00E+001, 4.86E+001, 3.77E+001, 3.03E+001, 2.72E+001, 2.18E-001, 2.67E+001, 2.67E+001, 2.56E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.80E-002, 5.09E+001, 4.83E+001, 3.24E+001, 2.54E+001, 2.41E+001, 2.41E+001, 2.41E+001, 1.84E-001, 3.16E+001, 2.71E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.67E-002, 3.97E+001, 3.13E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.21E-001
 1.18E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.01E-003, 2.40E+001, 3.97E+001, 3.97E+001, 3.97E+001, 3.97E+001, 3.97E+001, 3.97E+001, 3.97E+001, 7.05E+001, 1.05E+000, 6.98E+001, 1.11E+001, 1.11E+001, 1.11E+001, 1.11E+001, 1.11E+001, 1.11E+001, 1.11E+001, 2.75E+001, 3.43E-001, 2.83E+001, 2.95E+001, 2.95E+001, 2.95E+001, 2.95E+001, 2.95E+001, 2.95E+001, 2.95E+001, 4.72E+001, 1.48E-001, 4.86E+001, 1.57E+001, 1.57E+001, 1.57E+001, 1.57E+001, 1.57E+001, 1.57E+001, 1.57E+001, 3.32E+001, 3.44E-001, 3.38E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.03E-044, 6.90E+001, 7.13E+001, 6.18E+001, 5.02E+001, 3.85E+001, 3.08E+001, 2.74E+001, 2.35E-001, 2.71E+001, 2.70E+001, 2.57E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.96E-002, 5.15E+001, 4.86E+001, 3.34E+001, 2.56E+001, 2.41E+001, 2.41E+001, 2.41E+001, 1.83E-001, 3.20E+001, 2.72E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.60E-002, 4.06E+001, 3.18E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.27E-001
 1.19E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.58E-003, 2.40E+001, 4.02E+001, 4.02E+001, 4.02E+001, 4.02E+001, 4.02E+001, 4.02E+001, 4.02E+001, 7.08E+001, 7.82E-001, 7.01E+001, 1.13E+001, 1.13E+001, 1.13E+001, 1.13E+001, 1.13E+001, 1.13E+001, 1.13E+001, 2.78E+001, 3.04E-001, 2.87E+001, 3.02E+001, 3.02E+001, 3.02E+001, 3.02E+001, 3.02E+001, 3.02E+001, 3.02E+001, 4.78E+001, 2.69E-001, 4.92E+001, 1.59E+001, 1.59E+001, 1.59E+001, 1.59E+001, 1.59E+001, 1.59E+001, 1.59E+001, 3.34E+001, 3.32E-001, 3.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 9.91E-038, 6.94E+001, 7.16E+001, 6.05E+001, 5.01E+001, 3.90E+001, 3.10E+001, 2.76E+001, 2.37E-001, 2.74E+001, 2.73E+001, 2.58E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.03E-002, 5.18E+001, 4.90E+001, 3.40E+001, 2.56E+001, 2.42E+001, 2.41E+001, 2.41E+001, 1.82E-001, 3.23E+001, 2.74E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.34E-002, 4.15E+001, 3.18E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.34E-001
 1.20E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.64E-003, 2.40E+001, 4.17E+001, 4.17E+001, 4.17E+001, 4.17E+001, 4.17E+001, 4.17E+001, 4.17E+001, 7.21E+001, 1.46E+000, 7.16E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 2.81E+001, 2.81E-001, 2.89E+001, 3.14E+001, 3.14E+001, 3.14E+001, 3.14E+001, 3.14E+001, 3.14E+001, 3.14E+001, 4.84E+001, 1.58E-001, 5.00E+001, 1.58E+001, 1.58E+001, 1.58E+001, 1.58E+001, 1.58E+001, 1.58E+001, 1.58E+001, 3.37E+001, 3.77E-001, 3.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.02E-030, 6.94E+001, 7.29E+001, 5.83E+001, 5.00E+001, 3.93E+001, 3.11E+001, 2.77E+001, 2.44E-001, 2.77E+001, 2.76E+001, 2.59E+001, 2.45E+001, 2.41E+001, 2.40E+001, 2.40E+001, 4.77E-002, 5.20E+001, 4.98E+001, 3.46E+001, 2.57E+001, 2.42E+001, 2.41E+001, 2.41E+001, 1.79E-001, 3.25E+001, 2.77E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.66E-002, 4.23E+001, 3.15E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.41E-001
 1.21E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.43E-003, 2.40E+001, 4.25E+001, 4.25E+001, 4.25E+001, 4.25E+001, 4.25E+001, 4.25E+001, 4.25E+001, 7.43E+001, 1.17E+000, 7.41E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 1.12E+001, 2.83E+001, 2.78E-001, 2.91E+001, 3.13E+001, 3.13E+001, 3.13E+001, 3.13E+001, 3.13E+001, 3.13E+001, 3.13E+001, 4.88E+001, 1.13E-001, 5.04E+001, 1.64E+001, 1.64E+001, 1.64E+001, 1.64E+001, 1.64E+001, 1.64E+001, 1.64E+001, 3.40E+001, 3.53E-001, 3.46E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.45E-024, 7.04E+001, 7.57E+001, 5.85E+001, 5.01E+001, 3.97E+001, 3.14E+001, 2.79E+001, 2.48E-001, 2.81E+001, 2.80E+001, 2.60E+001, 2.46E+001, 2.42E+001, 2.40E+001, 2.40E+001, 4.98E-002, 5.20E+001, 5.00E+001, 3.55E+001, 2.60E+001, 2.42E+001, 2.41E+001, 2.41E+001, 1.82E-001, 3.28E+001, 2.79E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.40E-002, 4.29E+001, 3.18E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.38E-001
 1.22E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 8.30E-003, 2.40E+001, 4.59E+001, 4.59E+001, 4.59E+001, 4.59E+001, 4.59E+001, 4.59E+001, 4.59E+001, 7.62E+001, 1.39E+000, 7.61E+001, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 2.86E+001, 3.13E-001, 2.94E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 3.18E+001, 4.93E+001, 1.52E-001, 5.08E+001, 1.63E+001, 1.63E+001, 1.63E+001, 1.63E+001, 1.63E+001, 1.63E+001, 1.63E+001, 3.42E+001, 3.37E-001, 3.47E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.12E-017, 7.10E+001, 7.62E+001, 5.98E+001, 5.05E+001, 4.02E+001, 3.18E+001, 2.81E+001, 2.44E-001, 2.84E+001, 2.85E+001, 2.62E+001, 2.46E+001, 2.44E+001, 2.41E+001, 2.40E+001, 4.88E-002, 5.22E+001, 5.07E+001, 3.65E+001, 2.60E+001, 2.42E+001, 2.41E+001, 2.41E+001, 1.87E-001, 3.29E+001, 2.81E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.55E-002, 4.34E+001, 3.23E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.49E-001
 1.23E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.27E-002, 2.40E+001, 4.60E+001, 4.60E+001, 4.60E+001, 4.60E+001, 4.60E+001, 4.60E+001, 4.60E+001, 7.85E+001, 1.16E+000, 7.86E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 1.25E+001, 2.89E+001, 3.27E-001, 2.97E+001, 3.21E+001, 3.21E+001, 3.21E+001, 3.21E+001, 3.21E+001, 3.21E+001, 3.21E+001, 4.96E+001, 1.44E-001, 5.12E+001, 1.63E+001, 1.63E+001, 1.63E+001, 1.63E+001, 1.63E+001, 1.63E+001, 1.63E+001, 3.44E+001, 3.44E-001, 3.49E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.17E-012, 7.29E+001, 7.73E+001, 6.10E+001, 5.12E+001, 4.11E+001, 3.21E+001, 2.82E+001, 2.62E-001, 2.86E+001, 2.88E+001, 2.63E+001, 2.47E+001, 2.47E+001, 2.42E+001, 2.40E+001, 4.97E-002, 5.27E+001, 5.13E+001, 3.68E+001, 2.60E+001, 2.42E+001, 2.41E+001, 2.41E+001, 1.95E-001, 3.32E+001, 2.83E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 7.40E-002, 4.41E+001, 3.27E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.51E-001
 1.24E+002, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.03E-002, 2.40E+001, 4.35E+001, 4.35E+001, 4.35E+001, 4.35E+001, 4.35E+001, 4.35E+001, 4.35E+001, 7.88E+001, 9.11E-001, 7.87E+001, 1.37E+001, 1.37E+001, 1.37E+001, 1.37E+001, 1.37E+001, 1.37E+001, 1.37E+001, 2.93E+001, 3.48E-001, 3.01E+001, 3.28E+001, 3.28E+001, 3.28E+001, 3.28E+001, 3.28E+001, 3.28E+001, 3.28E+001, 5.04E+001, 1.76E-001, 5.21E+001, 1.75E+001, 1.75E+001, 1.75E+001, 1.75E+001, 1.75E+001, 1.75E+001, 1.75E+001, 3.48E+001, 3.77E-001, 3.52E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.08E-005, 7.42E+001, 7.81E+001, 6.25E+001, 5.28E+001, 4.22E+001, 3.24E+001, 2.84E+001, 2.70E-001, 2.88E+001, 2.91E+001, 2.63E+001, 2.47E+001, 2.49E+001, 2.42E+001, 2.40E+001, 5.86E-002, 5.33E+001, 5.18E+001, 3.64E+001, 2.59E+001, 2.42E+001, 2.41E+001, 2.41E+001, 1.94E-001, 3.36E+001, 2.85E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 7.56E-002, 4.44E+001, 3.34E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.48E-001
